account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,current_plan_tier,current_seats,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,latest_sub_churn_flag,start_date,total_usage_count,avg_usage_count,total_usage_duration_secs,avg_usage_duration_secs,total_error_count,n_usage_events,n_features_used,beta_usage_events,n_tickets,avg_resolution_hours,avg_first_response_min,avg_satisfaction,n_escalations,status,usage_segment,mrr_segment,account_size
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,Enterprise,26,0,0,monthly,True,False,2024-12-02,461,10.021739130434783,142276,3092.9565217391305,31,46,27,4,5.0,28.8,96.4,4.0,0.0,Retained,Medium,Low MRR,Small
A-751bd4,Company_408,Cybersecurity,UK,2024-07-12,partner,Pro,10,False,False,Pro,35,0,0,annual,True,False,2024-10-29,92,9.2,32629,3262.9,0,10,9,0,6.0,23.166666666666668,112.0,4.25,1.0,Retained,Low,Low MRR,Small
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,Enterprise,39,0,0,annual,True,False,2024-12-14,288,9.290322580645162,80419,2594.1612903225805,9,31,20,2,2.0,53.0,119.5,5.0,0.0,Retained,Low,Low MRR,Small
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,Pro,44,2156,25872,monthly,True,False,2024-10-14,296,10.206896551724139,94866,3271.2413793103447,11,29,20,1,3.0,13.0,70.33333333333333,3.0,0.0,Retained,Low,High MRR,Large
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,Pro,26,1274,15288,monthly,False,False,2024-10-23,456,10.133333333333333,144844,3218.7555555555555,24,45,26,1,3.0,30.666666666666668,115.0,4.666666666666667,0.0,Retained,Medium,Medium MRR,Small
A-7920cc,Company_412,Cybersecurity,FR,2023-11-23,ads,Pro,39,False,False,Enterprise,69,13731,164772,annual,True,False,2024-12-06,601,9.693548387096774,177512,2863.0967741935483,28,62,32,4,7.0,32.857142857142854,113.42857142857143,4.333333333333333,0.0,Retained,High,High MRR,Large
A-5a92e7,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,Pro,9,0,0,monthly,True,False,2024-12-17,885,10.411764705882353,276337,3251.0235294117647,76,85,37,8,7.0,45.0,86.14285714285714,4.4,0.0,Retained,High,Low MRR,Small
A-fdfc91,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,29,False,False,Basic,111,2109,25308,monthly,True,False,2024-09-14,564,10.071428571428571,158143,2823.9821428571427,29,56,32,1,5.0,28.8,121.0,3.6666666666666665,0.0,Retained,Medium,High MRR,Large
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21,other,Pro,19,True,True,Enterprise,19,3781,45372,annual,True,False,2024-09-05,194,9.7,62650,3132.5,15,20,17,2,2.0,20.5,143.0,5.0,1.0,Churned,Low,High MRR,Medium
A-1e1b80,Company_416,FinTech,CA,2023-09-12,other,Enterprise,50,False,False,Basic,50,950,11400,annual,True,False,2024-11-04,682,10.029411764705882,209315,3078.1617647058824,47,68,34,2,6.0,43.0,67.5,3.2,0.0,Retained,High,Medium MRR,Large
A-659280,Company_417,FinTech,IN,2023-11-17,event,Enterprise,13,True,True,Basic,17,0,0,annual,False,False,2024-12-26,613,10.216666666666667,186122,3102.0333333333333,34,60,30,6,4.0,8.0,123.75,4.333333333333333,0.0,Churned,High,Low MRR,Medium
A-f6b2fb,Company_418,DevTools,AU,2024-04-23,event,Basic,23,False,False,Basic,23,437,5244,monthly,False,False,2024-11-18,524,9.527272727272727,158412,2880.2181818181816,37,55,29,8,5.0,55.0,88.6,4.0,1.0,Retained,Medium,Low MRR,Medium
A-cb6cc6,Company_419,DevTools,US,2023-04-03,ads,Basic,13,True,False,Pro,25,1225,14700,monthly,True,False,2024-10-01,314,8.971428571428572,101719,2906.2571428571428,26,35,21,0,3.0,16.333333333333332,131.66666666666666,3.5,0.0,Retained,Low,Medium MRR,Medium
A-d62e02,Company_420,Cybersecurity,US,2024-08-20,partner,Pro,6,False,False,Enterprise,6,1194,14328,monthly,False,False,2024-12-30,344,10.117647058823529,126757,3728.1470588235293,23,34,25,4,1.0,36.0,31.0,4.0,0.0,Retained,Low,Medium MRR,Small
A-d535f6,Company_421,DevTools,US,2024-09-03,organic,Basic,12,True,True,Enterprise,12,0,0,monthly,True,False,2024-12-15,477,10.148936170212766,146053,3107.5106382978724,29,47,26,4,0.0,,,,0.0,Churned,Medium,Low MRR,Medium
A-39868b,Company_422,FinTech,AU,2024-03-17,partner,Pro,9,False,False,Basic,17,0,0,annual,False,False,2024-11-28,305,10.892857142857142,106292,3796.1428571428573,21,28,22,5,6.0,39.0,100.83333333333333,4.25,0.0,Retained,Low,Low MRR,Small
A-3cc791,Company_423,EdTech,US,2024-01-10,other,Enterprise,6,False,False,Pro,36,1764,21168,monthly,True,False,2024-12-19,447,9.717391304347826,149032,3239.8260869565215,30,46,28,5,6.0,48.333333333333336,95.83333333333333,4.25,1.0,Retained,Medium,Medium MRR,Small
A-337bc1,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30,True,False,Pro,30,0,0,annual,True,False,2024-09-28,425,9.883720930232558,141115,3281.7441860465115,34,43,27,4,4.0,32.5,62.75,4.0,1.0,Retained,Medium,Low MRR,Large
A-58b9ff,Company_425,DevTools,IN,2024-05-31,partner,Enterprise,2,False,False,Pro,33,1617,19404,monthly,True,False,2024-11-03,667,10.261538461538462,200727,3088.107692307692,32,65,28,7,2.0,66.0,79.0,4.0,1.0,Retained,High,Medium MRR,Small
A-bf7919,Company_426,HealthTech,US,2024-11-27,organic,Pro,3,False,False,Enterprise,11,0,0,annual,False,False,2024-12-31,262,10.076923076923077,77458,2979.153846153846,14,26,23,4,2.0,14.5,81.5,5.0,0.0,Retained,Low,Low MRR,Small
A-1d5444,Company_427,Cybersecurity,US,2024-01-18,partner,Basic,24,False,True,Basic,24,0,0,annual,False,False,2024-11-26,592,10.033898305084746,182031,3085.271186440678,35,59,28,6,2.0,30.0,62.5,4.0,0.0,Churned,High,Low MRR,Medium
A-0f3e88,Company_428,HealthTech,US,2023-07-23,other,Basic,7,False,True,Pro,7,343,4116,monthly,False,True,2024-12-11,598,10.135593220338983,176630,2993.728813559322,28,59,32,6,3.0,48.0,67.0,4.5,0.0,Churned,High,Low MRR,Small
A-7641d3,Company_429,EdTech,US,2023-02-16,partner,Pro,8,True,True,Basic,10,190,2280,annual,True,False,2024-11-21,519,10.38,164755,3295.1,26,50,28,4,5.0,45.2,124.6,4.333333333333333,2.0,Churned,Medium,Low MRR,Small
A-cd458b,Company_430,DevTools,US,2024-06-15,other,Basic,10,True,False,Enterprise,10,1990,23880,monthly,True,False,2024-12-26,864,10.285714285714286,266624,3174.095238095238,45,84,34,2,5.0,38.4,81.2,4.6,0.0,Retained,High,Medium MRR,Small
A-c16b88,Company_431,HealthTech,US,2023-12-02,event,Enterprise,23,False,False,Enterprise,23,4577,54924,annual,False,False,2024-12-26,457,9.520833333333334,154959,3228.3125,24,48,28,6,3.0,48.333333333333336,137.66666666666666,3.0,0.0,Retained,Medium,High MRR,Medium
A-59f724,Company_432,HealthTech,US,2023-11-03,other,Enterprise,3,True,False,Basic,18,342,4104,monthly,True,False,2024-12-08,696,10.235294117647058,221691,3260.1617647058824,47,68,33,6,4.0,19.25,94.5,4.25,0.0,Retained,High,Low MRR,Small
A-87aa7b,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,Pro,51,2499,29988,monthly,True,False,2024-12-23,742,10.305555555555555,210545,2924.2361111111113,35,72,31,6,3.0,27.333333333333332,72.66666666666667,,1.0,Retained,High,High MRR,Medium
A-1e6fc3,Company_434,EdTech,FR,2023-12-06,other,Pro,1,False,False,Enterprise,1,199,2388,annual,True,False,2024-12-17,244,9.384615384615385,85274,3279.769230769231,19,26,19,1,5.0,23.8,88.6,3.6666666666666665,0.0,Retained,Low,Low MRR,Small
A-39ddf4,Company_435,EdTech,US,2024-12-05,partner,Enterprise,40,False,False,Enterprise,40,7960,95520,monthly,True,False,2024-12-30,455,9.891304347826088,139654,3035.9565217391305,36,46,27,6,5.0,23.0,76.2,4.25,0.0,Retained,Medium,High MRR,Large
A-34ea2f,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,False,True,Enterprise,16,3184,38208,annual,False,False,2024-12-25,550,9.649122807017545,175157,3072.9298245614036,30,57,29,3,8.0,35.25,65.625,3.8,0.0,Churned,Medium,High MRR,Small
A-716841,Company_437,FinTech,US,2024-05-06,other,Pro,45,False,False,Enterprise,45,8955,107460,monthly,True,False,2024-12-13,344,10.117647058823529,111161,3269.4411764705883,13,34,26,1,5.0,29.8,112.8,4.0,0.0,Retained,Low,High MRR,Large
A-558c72,Company_438,FinTech,US,2023-06-01,organic,Basic,12,False,False,Pro,15,735,8820,annual,True,False,2024-10-10,296,9.866666666666667,83537,2784.5666666666666,16,30,19,4,4.0,64.25,79.25,4.5,1.0,Retained,Low,Medium MRR,Medium
A-b11cd0,Company_439,DevTools,US,2023-01-20,ads,Pro,26,True,True,Pro,26,1274,15288,annual,True,False,2024-07-20,278,9.586206896551724,85711,2955.551724137931,16,29,21,1,4.0,38.5,140.75,4.0,0.0,Churned,Low,Medium MRR,Large
A-cc1d8d,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,False,Enterprise,6,1194,14328,annual,True,False,2024-12-30,618,9.80952380952381,204365,3243.8888888888887,48,63,33,11,5.0,30.2,99.2,4.5,0.0,Retained,High,Medium MRR,Small
A-7f4db3,Company_441,FinTech,US,2023-03-05,other,Pro,4,False,False,Enterprise,24,4776,57312,annual,True,True,2024-12-08,844,9.377777777777778,278000,3088.8888888888887,46,90,36,6,5.0,16.6,91.4,3.25,1.0,Retained,High,High MRR,Small
A-db5e9e,Company_442,DevTools,US,2024-11-09,partner,Basic,4,False,False,Enterprise,17,3383,40596,annual,True,True,2024-12-28,586,10.280701754385966,170855,2997.4561403508774,27,57,29,7,2.0,66.0,97.5,5.0,0.0,Retained,High,High MRR,Small
A-cc102e,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,False,False,Basic,13,247,2964,annual,True,False,2024-12-23,394,9.162790697674419,121564,2827.0697674418607,39,43,26,5,4.0,33.25,109.0,4.333333333333333,0.0,Retained,Low,Low MRR,Medium
A-82d8a6,Company_444,Cybersecurity,UK,2024-11-28,ads,Basic,5,False,False,Pro,5,245,2940,annual,True,True,2024-12-31,661,9.442857142857143,198538,2836.2571428571428,38,70,32,9,5.0,42.2,112.0,3.5,0.0,Retained,High,Low MRR,Small
A-dec005,Company_445,HealthTech,US,2023-10-13,partner,Pro,21,False,False,Enterprise,54,10746,128952,annual,False,True,2024-11-15,475,9.313725490196079,145213,2847.3137254901962,44,51,31,6,2.0,59.0,152.0,3.0,0.0,Retained,Medium,High MRR,Medium
A-5790f4,Company_446,FinTech,UK,2024-12-22,event,Pro,1,True,False,Basic,33,627,7524,monthly,False,False,2024-12-26,321,9.17142857142857,95888,2739.657142857143,26,35,25,2,4.0,44.0,57.25,4.0,1.0,Retained,Low,Medium MRR,Small
A-7c83a1,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,False,False,Pro,24,1176,14112,monthly,True,False,2024-12-30,632,10.193548387096774,203509,3282.4032258064517,23,62,29,4,4.0,42.0,86.25,4.0,0.0,Retained,High,Medium MRR,Medium
A-297a2d,Company_448,HealthTech,UK,2023-05-05,event,Pro,27,False,False,Enterprise,27,5373,64476,annual,True,False,2024-11-05,244,9.76,70412,2816.48,22,25,23,6,2.0,32.5,84.5,3.0,0.0,Retained,Low,High MRR,Large
A-4c56c9,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,False,True,Basic,18,342,4104,annual,True,False,2024-12-29,623,9.734375,195927,3061.359375,38,64,34,7,5.0,38.6,68.2,3.75,0.0,Churned,High,Low MRR,Small
A-cbbe12,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,False,Enterprise,40,7960,95520,monthly,True,False,2024-12-16,178,8.090909090909092,49983,2271.9545454545455,10,22,14,0,6.0,38.0,74.5,4.25,0.0,Retained,Low,High MRR,Large
A-4a267b,Company_451,FinTech,US,2024-05-05,other,Pro,25,False,False,Pro,25,0,0,annual,True,False,2024-11-06,498,9.96,150984,3019.68,22,50,31,7,4.0,16.25,105.0,4.333333333333333,0.0,Retained,Medium,Low MRR,Medium
A-bcbe98,Company_452,Cybersecurity,US,2024-07-29,other,Enterprise,46,False,False,Basic,46,874,10488,monthly,True,False,2024-12-30,635,9.76923076923077,173619,2671.0615384615385,43,65,34,12,7.0,38.285714285714285,61.57142857142857,4.0,1.0,Retained,High,Medium MRR,Large
A-427b69,Company_453,FinTech,US,2024-08-23,other,Basic,17,False,False,Basic,17,323,3876,monthly,False,False,2024-12-16,698,9.971428571428572,215804,3082.9142857142856,36,70,32,11,2.0,31.5,109.5,3.0,0.0,Retained,High,Low MRR,Medium
A-0be015,Company_454,FinTech,US,2024-10-15,event,Pro,19,False,False,Basic,19,0,0,monthly,False,False,2024-12-31,297,10.607142857142858,88205,3150.1785714285716,13,28,19,3,7.0,40.285714285714285,84.85714285714286,4.2,1.0,Retained,Low,Low MRR,Medium
A-054577,Company_455,EdTech,UK,2024-04-28,ads,Basic,2,False,False,Pro,8,392,4704,monthly,True,False,2024-12-09,833,9.8,219747,2585.258823529412,52,85,36,10,1.0,46.0,70.0,4.0,0.0,Retained,High,Low MRR,Small
A-bc87bc,Company_456,FinTech,US,2024-07-17,event,Pro,3,False,False,Basic,8,152,1824,monthly,True,False,2024-12-15,394,10.944444444444445,135160,3754.4444444444443,14,36,24,3,7.0,40.57142857142857,112.0,3.75,0.0,Retained,Low,Low MRR,Small
A-0f7d77,Company_457,FinTech,IN,2024-10-28,partner,Pro,3,False,False,Basic,7,133,1596,annual,True,False,2024-12-31,298,9.933333333333334,93933,3131.1,19,30,23,1,5.0,27.2,74.6,5.0,0.0,Retained,Low,Low MRR,Small
A-e7beab,Company_458,EdTech,DE,2023-10-20,organic,Enterprise,5,False,False,Pro,5,245,2940,monthly,True,True,2024-12-23,373,10.36111111111111,131074,3640.9444444444443,17,36,22,2,6.0,36.666666666666664,124.66666666666667,4.0,0.0,Retained,Low,Low MRR,Small
A-a09355,Company_459,FinTech,US,2024-08-10,organic,Basic,14,False,False,Pro,14,686,8232,monthly,True,False,2024-12-29,788,10.102564102564102,217064,2782.871794871795,47,78,33,8,5.0,32.6,66.6,4.0,0.0,Retained,High,Medium MRR,Medium
A-31ab9a,Company_460,FinTech,DE,2024-03-03,organic,Pro,3,False,False,Enterprise,14,2786,33432,monthly,True,False,2024-12-10,340,10.0,129917,3821.0882352941176,23,34,19,4,7.0,43.142857142857146,67.71428571428571,3.5,0.0,Retained,Low,High MRR,Small
A-0158bb,Company_461,FinTech,DE,2024-05-22,partner,Basic,5,False,False,Pro,45,2205,26460,annual,True,False,2024-12-31,364,10.11111111111111,122051,3390.3055555555557,22,36,19,3,1.0,32.0,50.0,3.0,0.0,Retained,Low,High MRR,Small
A-f19b24,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,True,False,Basic,29,551,6612,monthly,True,False,2024-12-01,119,9.916666666666666,46012,3834.3333333333335,10,12,12,0,2.0,35.5,74.0,4.0,1.0,Retained,Low,Medium MRR,Large
A-798a3f,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12,False,True,Enterprise,13,2587,31044,monthly,False,False,2024-10-11,352,9.513513513513514,105146,2841.7837837837837,19,37,19,3,5.0,33.0,45.2,4.0,0.0,Churned,Low,High MRR,Medium
A-42b791,Company_464,FinTech,AU,2024-05-20,event,Pro,3,False,False,Basic,20,380,4560,monthly,False,False,2024-12-30,312,9.75,84693,2646.65625,6,32,19,2,3.0,33.666666666666664,72.0,4.0,0.0,Retained,Low,Low MRR,Small
A-068fc6,Company_465,EdTech,US,2023-07-17,event,Enterprise,35,False,False,Enterprise,35,6965,83580,monthly,True,True,2024-12-16,598,10.135593220338983,189037,3204.0169491525426,29,59,32,5,5.0,38.8,121.4,4.333333333333333,0.0,Retained,High,High MRR,Large
A-6f50ae,Company_466,FinTech,US,2023-09-21,partner,Pro,19,False,True,Enterprise,19,3781,45372,monthly,True,False,2024-12-31,811,9.771084337349398,240012,2891.710843373494,48,83,35,5,5.0,31.0,87.4,4.5,0.0,Churned,High,High MRR,Medium
A-a2485e,Company_467,FinTech,US,2024-08-04,event,Pro,3,True,False,Enterprise,17,3383,40596,annual,True,False,2024-12-05,317,11.321428571428571,102647,3665.964285714286,13,28,22,5,0.0,,,,0.0,Retained,Low,High MRR,Small
A-bb1eaa,Company_468,Cybersecurity,US,2024-06-11,organic,Basic,21,False,False,Pro,25,1225,14700,annual,True,False,2024-12-12,164,9.647058823529411,45337,2666.8823529411766,7,17,15,2,6.0,23.5,92.33333333333333,4.5,0.0,Retained,Low,Medium MRR,Medium
A-cc98bc,Company_469,DevTools,US,2023-05-24,ads,Basic,32,False,False,Basic,32,0,0,monthly,True,False,2024-09-20,551,10.39622641509434,160470,3027.735849056604,24,53,29,3,3.0,4.666666666666667,122.33333333333333,4.0,0.0,Retained,Medium,Low MRR,Large
A-d77f4c,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,False,Pro,4,196,2352,annual,True,True,2024-12-17,617,9.951612903225806,182046,2936.2258064516127,32,62,31,6,2.0,31.0,75.0,4.0,0.0,Retained,High,Low MRR,Small
A-ccabf0,Company_471,HealthTech,IN,2023-11-06,organic,Pro,1,False,False,Basic,25,0,0,annual,True,True,2024-10-15,506,10.12,169088,3381.76,29,50,31,8,4.0,46.25,89.75,3.6666666666666665,0.0,Retained,Medium,Low MRR,Small
A-700ade,Company_472,Cybersecurity,UK,2024-10-31,organic,Enterprise,1,True,False,Basic,50,950,11400,monthly,False,False,2024-12-29,284,9.793103448275861,85381,2944.1724137931033,18,29,20,2,4.0,30.25,53.5,4.666666666666667,0.0,Retained,Low,Medium MRR,Small
A-4a4c2d,Company_473,DevTools,US,2023-05-02,event,Enterprise,54,False,False,Pro,54,2646,31752,monthly,True,False,2024-12-11,587,9.94915254237288,164208,2783.186440677966,37,59,28,1,5.0,42.0,104.0,4.25,0.0,Retained,High,High MRR,Large
A-b7ef83,Company_474,Cybersecurity,UK,2024-05-29,partner,Pro,1,True,False,Pro,12,588,7056,monthly,False,False,2024-12-30,738,10.25,216777,3010.7916666666665,39,72,34,8,2.0,47.5,79.0,4.0,0.0,Retained,High,Medium MRR,Small
A-e08cd3,Company_475,FinTech,US,2024-09-21,ads,Pro,67,True,False,Basic,67,1273,15276,annual,True,False,2024-12-25,432,10.046511627906977,138064,3210.7906976744184,21,43,30,7,8.0,30.375,93.0,4.0,0.0,Retained,Medium,Medium MRR,Large
A-19b2c8,Company_476,DevTools,IN,2023-06-06,other,Pro,20,False,False,Enterprise,20,3980,47760,monthly,True,False,2024-10-25,601,9.53968253968254,188401,2990.4920634920636,34,63,31,4,3.0,29.333333333333332,90.0,4.666666666666667,0.0,Retained,High,High MRR,Medium
A-970c97,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,False,False,Pro,19,931,11172,annual,True,False,2024-12-16,444,10.090909090909092,133732,3039.3636363636365,24,44,26,2,1.0,61.0,139.0,5.0,0.0,Retained,Medium,Medium MRR,Medium
A-6dee43,Company_478,FinTech,UK,2023-08-12,other,Basic,3,True,False,Pro,17,0,0,annual,True,False,2024-10-16,461,9.604166666666666,142536,2969.5,11,48,28,2,5.0,44.2,48.8,4.333333333333333,0.0,Retained,Medium,Low MRR,Small
A-5ed98d,Company_479,DevTools,US,2024-06-22,partner,Basic,24,False,False,Basic,38,0,0,annual,True,False,2024-12-21,312,9.75,90314,2822.3125,18,32,23,2,5.0,35.8,91.8,5.0,0.0,Retained,Low,Low MRR,Medium
A-c58f49,Company_480,EdTech,US,2024-07-31,other,Enterprise,70,True,False,Enterprise,70,13930,167160,annual,True,False,2024-11-24,363,9.552631578947368,108540,2856.315789473684,22,38,24,3,3.0,36.333333333333336,60.0,5.0,1.0,Retained,Low,High MRR,Large
A-9c18c4,Company_481,HealthTech,US,2023-07-27,ads,Pro,11,False,True,Enterprise,11,2189,26268,monthly,True,False,2024-10-13,556,9.928571428571429,178453,3186.660714285714,37,56,30,4,4.0,42.25,130.25,4.0,0.0,Churned,Medium,High MRR,Medium
A-cc8c8f,Company_482,DevTools,US,2024-06-16,ads,Enterprise,23,False,False,Basic,48,0,0,annual,True,False,2024-12-19,268,9.571428571428571,66983,2392.25,18,28,20,1,2.0,14.5,123.0,3.5,0.0,Retained,Low,Low MRR,Medium
A-5f7781,Company_483,DevTools,US,2024-08-20,other,Pro,22,False,False,Pro,22,1078,12936,annual,True,False,2024-12-07,183,10.166666666666666,69505,3861.3888888888887,10,18,16,2,2.0,28.5,42.0,4.0,0.0,Retained,Low,Medium MRR,Medium
A-e1b9cd,Company_484,DevTools,US,2023-02-26,event,Pro,40,False,True,Pro,40,1960,23520,monthly,True,False,2024-12-24,840,10.5,243616,3045.2,47,80,34,9,1.0,35.0,115.0,3.0,0.0,Churned,High,Medium MRR,Large
A-ac85cd,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,False,Pro,85,4165,49980,annual,True,False,2024-12-26,634,10.063492063492063,176002,2793.6825396825398,29,63,30,5,3.0,33.666666666666664,76.33333333333333,3.5,0.0,Retained,High,High MRR,Large
A-d792a6,Company_486,DevTools,US,2023-01-23,organic,Enterprise,4,False,False,Enterprise,65,12935,155220,annual,True,False,2024-10-17,690,10.147058823529411,203395,2991.1029411764707,40,68,32,7,5.0,40.6,97.8,4.0,0.0,Retained,High,High MRR,Small
A-ac9111,Company_487,HealthTech,US,2023-08-12,event,Pro,21,True,False,Enterprise,21,4179,50148,monthly,True,False,2024-12-21,808,9.734939759036145,254330,3064.2168674698796,46,83,36,10,3.0,24.666666666666668,89.66666666666667,5.0,0.0,Retained,High,High MRR,Medium
A-18793f,Company_488,EdTech,US,2024-12-18,organic,Basic,148,True,False,Basic,148,0,0,monthly,True,False,2024-12-30,486,10.125,168310,3506.4583333333335,20,48,30,4,5.0,45.2,101.6,3.8,0.0,Retained,Medium,Low MRR,Large
A-9f0b68,Company_489,EdTech,US,2024-04-28,ads,Basic,10,False,False,Pro,18,0,0,annual,True,False,2024-11-30,709,10.128571428571428,194123,2773.1857142857143,33,70,36,12,3.0,30.333333333333332,96.33333333333333,3.0,0.0,Retained,High,Low MRR,Small
A-d3c88e,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,False,Enterprise,16,3184,38208,monthly,True,False,2024-12-29,644,10.0625,204483,3195.046875,48,64,33,11,3.0,58.0,48.0,4.0,0.0,Retained,High,High MRR,Medium
A-ccb686,Company_491,DevTools,US,2024-01-22,other,Basic,10,False,False,Basic,11,209,2508,annual,True,False,2024-12-11,721,10.3,203848,2912.114285714286,46,70,35,8,1.0,67.0,30.0,4.0,0.0,Retained,High,Low MRR,Small
A-118f1c,Company_492,Cybersecurity,US,2024-10-31,other,Pro,32,False,False,Enterprise,32,6368,76416,annual,False,False,2024-12-28,369,9.710526315789474,96816,2547.7894736842104,14,38,22,2,1.0,64.0,141.0,3.0,0.0,Retained,Low,High MRR,Large
A-0e966d,Company_493,FinTech,IN,2024-06-25,ads,Basic,11,False,True,Basic,11,209,2508,annual,True,True,2024-11-26,636,9.9375,197685,3088.828125,34,64,31,11,3.0,31.666666666666668,95.33333333333333,4.5,1.0,Churned,High,Low MRR,Medium
A-b9f5b1,Company_494,Cybersecurity,US,2023-01-24,other,Pro,15,True,False,Enterprise,15,2985,35820,annual,True,False,2024-10-15,307,10.233333333333333,90576,3019.2,12,30,21,3,6.0,31.833333333333332,75.66666666666667,3.3333333333333335,1.0,Retained,Low,High MRR,Medium
A-8ae3fc,Company_495,DevTools,CA,2024-06-28,ads,Pro,9,False,False,Basic,20,380,4560,monthly,True,False,2024-12-16,402,10.307692307692308,130242,3339.5384615384614,30,39,26,5,4.0,39.5,65.5,3.5,0.0,Retained,Low,Low MRR,Small
A-55f257,Company_496,FinTech,US,2023-12-21,organic,Basic,9,False,False,Enterprise,21,4179,50148,monthly,False,False,2024-08-19,476,8.981132075471699,145972,2754.188679245283,25,53,31,6,6.0,43.166666666666664,114.5,5.0,0.0,Retained,Medium,High MRR,Small
A-d26ab4,Company_497,DevTools,UK,2024-11-07,organic,Basic,9,False,True,Enterprise,33,6567,78804,monthly,True,False,2024-12-27,458,9.956521739130435,121379,2638.6739130434785,24,46,24,3,2.0,49.5,110.0,4.0,0.0,Churned,Medium,High MRR,Small
A-712533,Company_498,EdTech,US,2023-07-31,organic,Pro,18,False,False,Pro,18,882,10584,monthly,False,False,2024-12-05,571,10.381818181818181,180056,3273.7454545454543,35,55,32,4,5.0,37.4,97.2,3.75,0.0,Retained,Medium,Medium MRR,Medium
A-781cc0,Company_499,EdTech,US,2024-09-04,organic,Pro,12,False,False,Basic,12,228,2736,annual,True,False,2024-12-08,864,9.931034482758621,270008,3103.5402298850577,42,87,31,7,4.0,57.5,106.0,3.6666666666666665,0.0,Retained,High,Low MRR,Medium
